	〔fg=#0000FF,b〕MASK 1	〔fg=#0000FF,b〕MASK 2	〔fg=#0000FF,b〕 ST 		〔fg=#0000FF,b〕Test 1  #1	〔fg=#0000FF,b〕Test 1  #2	〔fg=#0000FF,b〕Test 1  #3	〔fg=#0000FF,b〕Test 1  #4	〔fg=#0000FF,b〕Test 1  #5	〔fg=#0000FF,b〕Test 1  #6	〔fg=#0000FF,b〕Test 1  #7	〔fg=#0000FF,b〕Test 1  #8	〔fg=#0000FF,b〕Test 1  #9	〔fg=#0000FF,b〕Test 1  #10	〔fg=#FF0000,b〕CD KR AVG		〔fg=#0000FF,b〕Test 2 #1	〔fg=#0000FF,b〕Test 2 #2	〔fg=#0000FF,b〕Test 2 #3	〔fg=#0000FF,b〕Test 2 #4	〔fg=#0000FF,b〕Test 2 #5	〔fg=#0000FF,b〕Test 2 #6	〔fg=#0000FF,b〕Test 2 #7	〔fg=#0000FF,b〕Test 2 #8	〔fg=#0000FF,b〕Test 2 #9	〔fg=#0000FF,b〕Test 2 #10	〔fg=#FF0000,b〕CD GES TRADING  AVG		〔fg=#0000FF,b〕Normal  #1	〔fg=#0000FF,b〕Normal  #2	〔fg=#0000FF,b〕Normal  #3	〔fg=#0000FF,b〕Normal  #4	〔fg=#0000FF,b〕Normal  #5	〔fg=#0000FF,b〕Normal  #6	〔fg=#0000FF,b〕Normal  #7	〔fg=#0000FF,b〕Normal  #8	〔fg=#0000FF,b〕Normal  #9	〔fg=#0000FF,b〕Normal  #10	〔fg=#FF0000,b〕Normal  AVG
280	19.00223		22.37952	20.42055	27.0248	23.50012	24.47012	29.29137	22.56369	23.70725	25.84984	25.69897	24.49062		21.28072	24.46084	20.77253	21.23346	19.54555	22.73246	22.86226	24.48807	22.7464	21.52168	22.16440		24.96313	22.5528	19.60689	23.01054	20.67901	22.46036	21.82266	29.41224	20.59006	23.97018	22.90679
300	16.60577		20.04245	18.2003	23.30939	20.35635	21.98287	25.56025	19.58679	20.44531	22.29048	21.88726	21.36614		18.75797	21.15482	18.2087	18.36149	17.76701	19.66555	19.38814	21.77373	19.48067	18.55351	19.31116		21.5613	19.81085	17.17298	19.85315	18.42219	19.86438	18.91588	25.50316	17.97271	20.77627	19.98529
315	15.02111		18.47141	16.72437	20.76449	18.21805	20.19635	22.87993	17.60592	18.26965	19.88595	19.34237	19.23585		17.09134	18.91493	16.49165	16.46383	16.57261	17.62346	17.1488	19.86655	17.29359	16.60263	17.40694		19.25533	17.94288	15.56299	17.67885	16.93387	18.08354	16.96757	22.81844	16.22847	18.57881	18.00508
335	13.27457		16.57837	15.00229	17.82942	15.75306	17.99131	19.63645	15.34547	15.80812	17.12272	16.4584	16.75256		15.1515	16.31131	14.50256	14.33113	15.14402	15.32834	14.69066	17.6053	14.91246	14.43786	15.24151		16.61851	15.72168	13.71305	15.18843	15.26085	15.97988	14.75114	19.68563	14.27309	16.05059	15.72429
355	11.86612		14.89122	13.49829	15.33631	13.73959	16.02384	16.94236	13.47241	13.79781	14.86943	14.13437	14.67056		13.5215	14.16015	12.82576	12.60149	13.82496	13.4223	12.7261	15.62766	12.93133	12.68427	13.43255		14.46786	13.79614	12.1885	13.1851	13.85085	14.21365	12.93519	17.0708	12.77557	13.99224	13.84759
375	10.7477		13.42324	12.21987	13.29549	12.13577	14.28799	14.76371	11.97165	12.19288	13.04647	12.32199	12.96591		12.20408	12.43481	11.46534	11.20419	12.62913	11.89942	11.20051	13.94132	11.34654	11.318	11.96433		12.76816	12.2183	10.97973	11.57597	12.64797	12.75549	11.48778	14.96428	11.61833	12.36549	12.33815
400	9.70784		11.93956	10.98883	11.39441	10.66377	12.51339	12.78458	10.61272	10.72486	11.39011	10.72829	11.37405		10.97982	10.83656	10.22802	9.9048	11.40469	10.52775	9.84762	12.22581	9.89367	10.06523	10.59140		11.25916	10.73844	9.91258	10.08324	11.48368	11.35473	10.16997	13.02635	10.49139	10.91373	10.94333
425	8.93171		10.75045	10.0276	9.96828	9.59148	11.07958	11.33537	9.6314	9.67144	10.16724	9.59924	10.18221		10.02472	9.66369	9.31485	8.92832	10.42111	9.52519	8.88357	10.8214	8.86154	9.14332	9.55877		10.18944	9.63064	9.15933	8.96792	10.61692	10.26407	9.21843	11.56131	9.64004	9.84971	9.90978
450	8.3126		9.75083	9.23688	8.84506	8.75577	9.8837	10.18034	8.86987	8.88114	9.17117	8.73193	9.23067		9.23766	8.7321	8.59165	8.14514	9.60442	8.72887	8.12702	9.61912	8.06946	8.41836	8.72738		9.35878	8.75387	8.57997	8.07227	9.93761	9.36704	8.50581	10.38997	8.96071	8.9411	9.08671
475	7.76696		8.88929	8.53319	7.90283	8.04078	8.85146	9.1395	8.19902	8.21796	8.31612	7.98935	8.40795		8.52935	7.93206	7.95271	7.46429	8.89023	8.04067	7.46951	8.57682	7.40066	7.78624	8.00425		8.64563	8.00791	8.06371	7.30823	9.3474	8.58114	7.90018	9.39509	8.35263	8.12096	8.37229
500	7.24741		8.11185	7.87499	7.08846	7.36876	7.9317	8.20664	7.58494	7.60142	7.56078	7.31302	7.66426		7.90549	7.20354	7.35231	6.83349	8.21202	7.40991	6.8746	7.64261	6.78752	7.18604	7.34075		7.98478	7.31954	7.54732	6.64371	8.74932	7.85426	7.33012	8.50706	7.74915	7.36548	7.70507
530	6.67055		7.29513	7.17699	6.28259	6.67629	7.02367	7.31984	6.93654	6.96908	6.77787	6.61749	6.90755		7.19182	6.46649	6.71713	6.19906	7.50521	6.76369	6.25427	6.72162	6.15826	6.56233	6.65399		7.29848	6.61616	6.98151	5.98262	8.11169	7.10902	6.73393	7.57999	7.1006	6.58975	7.01038
560	6.23133		6.6725	6.64097	5.69369	6.14635	6.38166	6.62006	6.45032	6.49185	6.18018	6.08784	6.33654		6.65931	5.91698	6.23309	5.73857	6.95002	6.26575	5.75712	6.03688	5.68507	6.09224	6.13350		6.77525	6.09422	6.52423	5.49701	7.59801	6.54907	6.28241	6.83826	6.59338	6.02057	6.47724
600	5.83376		6.07048	6.12244	5.21282	5.65701	5.86866	5.9668	6.03257	6.04347	5.62223	5.60408	5.82006		6.1703	5.44046	5.7956	5.34017	6.42845	5.81041	5.31158	5.46808	5.27684	5.65864	5.67005		6.26816	5.64451	6.1023	5.09091	7.09636	6.0537	5.8829	6.11893	6.01147	5.50055	5.97698
630	5.61064		5.72711	5.82254	4.97768	5.3735	5.61367	5.60558	5.79363	5.80249	5.31385	5.3324	5.53625		5.8853	5.18712	5.54175	5.12455	6.11575	5.55248	5.06307	5.17974	5.07387	5.40064	5.41243		5.97955	5.39849	5.85566	4.89468	6.78929	5.77219	5.65164	5.71398	5.65724	5.20516	5.69179
670	5.29494		5.31955	5.43032	4.70846	5.03028	5.30478	5.17922	5.47618	5.50207	4.92965	4.99554	5.18760		5.48813	4.89821	5.20628	4.84469	5.72812	5.1946	4.74992	4.85795	4.85109	5.07849	5.08975		5.61075	5.08813	5.50677	4.68521	6.38951	5.40571	5.3536	5.28148	5.29348	4.81154	5.34262
710	4.95394		4.93175	5.04449	4.45383	4.71721	4.98228	4.75269	5.14262	5.18636	4.57019	4.66317	4.84446		5.10412	4.6197	4.87949	4.54795	5.38134	4.83454	4.43262	4.55692	4.6114	4.74734	4.77154		5.2366	4.77525	5.13715	4.50081	5.99261	5.04252	5.05296	4.94564	4.964	4.42152	5.00691
750	4.61833		4.57635	4.67395	4.21514	4.43458	4.68282	4.35427	4.81607	4.85684	4.27396	4.35317	4.52372		4.73709	4.35921	4.55283	4.25641	5.09263	4.50238	4.12538	4.28533	4.3664	4.42778	4.47054		4.88668	4.4689	4.76674	4.34279	5.61262	4.7027	4.73774	4.6425	4.64082	4.10974	4.69112
800	4.18594		4.1364	4.222	3.89158	4.07136	4.30246	3.95686	4.4127	4.42864	3.90289	3.96484	4.12897		4.30535	4.02806	4.15147	3.88199	4.71749	4.08913	3.74676	3.93927	4.02218	4.01427	4.08960		4.45738	4.07443	4.30307	4.09099	5.13102	4.28107	4.31313	4.22265	4.23294	3.76378	4.28705
850	3.82827		3.76834	3.84944	3.59443	3.77204	3.97345	3.62817	4.05847	4.05371	3.56821	3.62389	3.78902		3.94743	3.74496	3.81824	3.56328	4.3932	3.7338	3.41988	3.64789	3.71267	3.6712	3.76525		4.08103	3.74727	3.92123	3.82832	4.73105	3.93146	3.95631	3.8304	3.90239	3.48351	3.94130
900	3.54631		3.48127	3.551	3.34991	3.53379	3.70948	3.35769	3.77813	3.74521	3.30579	3.34601	3.51583		3.66304	3.51214	3.54128	3.29844	4.13014	3.44459	3.15729	3.40096	3.45457	3.3928	3.49953		3.77664	3.48166	3.61871	3.59067	4.4051	3.64618	3.66394	3.51325	3.62704	3.25794	3.65811
950	3.26523		3.18969	3.24892	3.09553	3.2772	3.4258	3.10004	3.49014	3.43779	3.04538	3.06685	3.23773		3.36584	3.26203	3.2558	3.01898	3.85426	3.16086	2.90414	3.14233	3.17976	3.10448	3.22485		3.47242	3.20632	3.31434	3.33175	4.08405	3.35935	3.36162	3.21183	3.32683	3.00876	3.36773
1000	2.96719		2.87826	2.93068	2.81236	2.98942	3.11328	2.82377	3.17597	3.11576	2.76114	2.7704	2.93710		3.0419	2.97277	2.9455	2.72143	3.5437	2.85868	2.62394	2.84937	2.87729	2.80048	2.92351		3.14888	2.89999	2.98793	3.03592	3.73976	3.04791	3.03463	2.9046	3.00514	2.73215	3.05369
1060	2.58793		2.48998	2.53954	2.44676	2.62658	2.71979	2.47335	2.78421	2.71364	2.3989	2.404	2.55967		2.64014	2.60575	2.55842	2.35789	3.14689	2.47871	2.26788	2.48129	2.50019	2.42644	2.54636		2.74432	2.51853	2.58969	2.65254	3.30669	2.6587	2.63967	2.52791	2.61149	2.38029	2.66298
1120	2.26852		2.15381	2.19723	2.12715	2.3048	2.38111	2.16268	2.44497	2.36808	2.08375	2.08707	2.23107		2.29824	2.28183	2.22416	2.04505	2.79221	2.15154	1.95943	2.15749	2.17215	2.10523	2.21873		2.39167	2.19388	2.24954	2.31355	2.92387	2.31742	2.29395	2.19748	2.28242	2.0746	2.32384
1180	2.0055		1.87538	1.91478	1.86133	2.03325	2.09169	1.89536	2.15944	2.07902	1.82231	1.82765	1.95602		2.01348	2.0083	1.941	1.78136	2.4905	1.87403	1.71176	1.88759	1.90226	1.83703	1.94473		2.09925	1.92184	1.9673	2.02853	2.59678	2.03365	1.99893	1.91711	1.99666	1.8157	2.03757
1250	1.70318		1.56854	1.60494	1.55633	1.72199	1.75972	1.59655	1.83176	1.75431	1.52638	1.53353	1.64541		1.69376	1.69817	1.62327	1.48659	2.13539	1.56768	1.43484	1.58249	1.59748	1.53359	1.63533		1.76823	1.61835	1.65499	1.70438	2.22654	1.71362	1.67238	1.60533	1.68234	1.51839	1.71646
1320	1.48408		1.34744	1.37992	1.3361	1.49339	1.5183	1.3768	1.59513	1.51471	1.30578	1.31827	1.41858		1.46472	1.46494	1.39483	1.2741	1.88889	1.34529	1.2309	1.36073	1.3726	1.3131	1.41101		1.52004	1.39835	1.42788	1.46669	1.96313	1.482	1.4378	1.38056	1.45549	1.3055	1.48374
1400	1.31462		1.17703	1.20392	1.16752	1.32017	1.33567	1.20818	1.41761	1.33496	1.13914	1.15342	1.24576		1.28653	1.28395	1.21621	1.11026	1.71186	1.1739	1.07202	1.19176	1.20005	1.14483	1.23914		1.33275	1.22523	1.25687	1.28482	1.7768	1.3101	1.25587	1.20974	1.28113	1.14156	1.30749
1500	1.13364		0.99149	1.0125	0.98231	1.1347	1.1377	1.02351	1.22365	1.14069	0.95498	0.97018	1.05717		1.08927	1.0899	1.02991	0.93112	1.52659	0.99007	0.90237	1.01004	1.01417	0.95773	1.05412		1.13133	1.03446	1.07167	1.08831	1.57847	1.12148	1.05725	1.02275	1.09027	0.95914	1.11551
1600	0.99295		0.8402	0.85644	0.82822	0.98021	0.9693	0.8693	1.06297	0.97764	0.80314	0.82081	0.90082		0.92813	0.93094	0.8689	0.78687	1.36844	0.8381	0.75841	0.86208	0.86288	0.8079	0.90126		0.96216	0.87885	0.91281	0.92767	1.41152	0.96438	0.89695	0.87175	0.93246	0.80812	0.95667
1700	0.87853		0.73025	0.73425	0.70963	0.85619	0.82971	0.75112	0.93255	0.84883	0.68762	0.70904	0.77892		0.80303	0.8068	0.74369	0.67667	1.22194	0.72881	0.64768	0.74697	0.74352	0.69114	0.78103		0.8342	0.76461	0.78442	0.80989	1.26921	0.84051	0.77304	0.75813	0.80843	0.69737	0.83398
1800	0.78558		0.64526	0.63309	0.61645	0.75144	0.71403	0.65485	0.82005	0.74244	0.59686	0.61939	0.67939		0.70677	0.7049	0.64597	0.58994	1.08764	0.64048	0.56654	0.65494	0.64715	0.60089	0.68452		0.73388	0.67511	0.68339	0.71628	1.14174	0.73937	0.67345	0.671	0.70699	0.61388	0.73551
1900	0.69592		0.56773	0.54177	0.53172	0.65688	0.61281	0.56557	0.71472	0.64294	0.51419	0.53773	0.58861		0.61974	0.6116	0.55882	0.51402	0.96136	0.56211	0.49479	0.57273	0.56064	0.52199	0.59778		0.6398	0.59236	0.59435	0.62931	1.0199	0.64921	0.58688	0.59132	0.6167	0.53962	0.64594
2000	0.615		0.49753	0.45957	0.45709	0.57192	0.52424	0.48662	0.61724	0.55239	0.43968	0.46328	0.50696		0.54181	0.52856	0.47995	0.44733	0.8435	0.48956	0.4301	0.49903	0.48289	0.45356	0.51963		0.55396	0.51759	0.51219	0.54693	0.89885	0.56444	0.50548	0.51829	0.5404	0.47346	0.56316
2120	0.53698		0.43734	0.39011	0.398	0.49988	0.45033	0.42286	0.53175	0.47342	0.37966	0.40242	0.43858		0.47815	0.46009	0.41475	0.39169	0.73085	0.42181	0.37945	0.4342	0.41995	0.39912	0.45301		0.47863	0.45478	0.44107	0.47333	0.7808	0.48703	0.43217	0.45487	0.47818	0.42305	0.49039
2240	0.46679		0.38688	0.34162	0.3557	0.43957	0.38754	0.37569	0.45812	0.41153	0.33534	0.35929	0.38513		0.42873	0.4055	0.36517	0.34933	0.6332	0.37035	0.35025	0.38344	0.37248	0.36085	0.40193		0.41863	0.40784	0.38558	0.41633	0.68245	0.42394	0.3763	0.40579	0.42808	0.38866	0.43336
2360	0.4041		0.35313	0.3114	0.33149	0.38795	0.33795	0.34368	0.39565	0.36584	0.3046	0.33471	0.34664		0.39777	0.36193	0.33364	0.32561	0.55587	0.33085	0.33266	0.3466	0.33823	0.34057	0.36637		0.37398	0.37738	0.34599	0.37354	0.60102	0.3767	0.33564	0.37405	0.3956	0.36842	0.39223
2500	0.34086		0.33389	0.28592	0.32245	0.34359	0.2973	0.3244	0.33378	0.3323	0.29066	0.31925	0.31835		0.37529	0.32703	0.30521	0.317	0.46853	0.28942	0.33262	0.30946	0.31533	0.33682	0.33767		0.33704	0.36024	0.31709	0.33859	0.5153	0.32934	0.29993	0.35507	0.37558	0.36346	0.35916
2650	0.27111		0.31378	0.25864	0.30959	0.29922	0.25342	0.3057	0.26605	0.29918	0.27283	0.29372	0.28721		0.34167	0.2842	0.27187	0.29138	0.3644	0.24182	0.31723	0.25554	0.28963	0.31734	0.29751		0.30246	0.33439	0.27849	0.30455	0.41742	0.28063	0.2609	0.33724	0.34179	0.36239	0.32203
2800	0.24658		0.29017	0.23849	0.28446	0.26019	0.21493	0.28285	0.20271	0.27396	0.24507	0.27324	0.25661		0.3089	0.24161	0.24059	0.26311	0.27845	0.19417	0.29471	0.21137	0.25691	0.30186	0.25917		0.27552	0.30357	0.2287	0.27216	0.32814	0.22554	0.21907	0.31176	0.30375	0.34607	0.28143
3000	0.2246		0.28765	0.24688	0.28576	0.24095	0.20753	0.27621	0.16824	0.25827	0.23519	0.24951	0.24562		0.28596	0.21732	0.22287	0.24456	0.22073	0.16816	0.27742	0.18659	0.24047	0.30365	0.23677		0.26585	0.28968	0.21452	0.25573	0.27327	0.2056	0.19863	0.28375	0.28873	0.33959	0.26154
3150	0.22963		0.30781	0.28262	0.30366	0.25817	0.22921	0.28661	0.175	0.27423	0.25052	0.25412	0.26220		0.29207	0.22433	0.23942	0.23761	0.21371	0.17619	0.28773	0.21052	0.25843	0.33169	0.24717		0.28137	0.28913	0.23616	0.25616	0.26662	0.21542	0.20856	0.30387	0.29589	0.35496	0.27081
3350	0.24703		0.33859	0.35426	0.33381	0.28795	0.26251	0.29983	0.20237	0.30268	0.27884	0.27681	0.29377		0.31744	0.2543	0.30995	0.27689	0.23556	0.22226	0.32271	0.28005	0.29551	0.37768	0.28924		0.29863	0.33156	0.3082	0.28212	0.26652	0.26505	0.25115	0.35766	0.34749	0.40723	0.31156
3550	0.30403		0.37451	0.42438	0.38818	0.32434	0.31775	0.31261	0.23899	0.35063	0.30267	0.30507	0.33391		0.35729	0.28125	0.37332	0.3199	0.26785	0.27235	0.35904	0.35363	0.32474	0.4139	0.33233		0.35179	0.39723	0.39088	0.32228	0.30631	0.32846	0.30022	0.43161	0.42044	0.49153	0.37407
3750	0.37144		0.43269	0.51278	0.492	0.40555	0.42005	0.34982	0.3008	0.43458	0.35412	0.36375	0.40661		0.44439	0.32529	0.45781	0.39586	0.29764	0.32814	0.40445	0.41179	0.36779	0.49647	0.39296		0.41869	0.49458	0.48719	0.38045	0.34623	0.40623	0.37227	0.52964	0.51437	0.61503	0.45647
4000	0.45536		0.52157	0.64346	0.64322	0.55591	0.58344	0.42347	0.40974	0.56356	0.46596	0.46575	0.52761		0.59254	0.43791	0.57723	0.52082	0.34953	0.41968	0.48886	0.47552	0.46809	0.64895	0.49791		0.5178	0.62815	0.60096	0.479	0.39462	0.51098	0.49061	0.65416	0.646	0.78571	0.57080
4250	0.56429		0.61767	0.79013	0.78015	0.71243	0.73661	0.49533	0.53146	0.70019	0.58841	0.57297	0.65253		0.74545	0.56394	0.71453	0.66604	0.42597	0.52965	0.57489	0.55711	0.57942	0.81037	0.61674		0.62604	0.77367	0.72095	0.58357	0.44043	0.63314	0.61523	0.79113	0.80133	0.94508	0.69306
4500	0.65959		0.69662	0.91331	0.86158	0.82329	0.84287	0.54347	0.61744	0.81184	0.67052	0.65029	0.74312		0.88773	0.64838	0.84279	0.82935	0.48865	0.61754	0.68909	0.62237	0.66684	0.98085	0.72736		0.72745	0.92002	0.86012	0.65656	0.47581	0.75703	0.70311	0.90797	0.97046	1.06547	0.80440
4750	0.75101		0.83358	1.06647	1.0092	0.95726	1.00206	0.65244	0.73932	0.94676	0.79587	0.76938	0.87723		1.11171	0.8244	1.0601	1.03982	0.55678	0.74958	0.88648	0.79127	0.8209	1.20036	0.90414		0.85847	1.09421	1.07462	0.79505	0.52656	0.92182	0.85103	1.03829	1.19908	1.25194	0.96111
5000	0.82697		0.93288	1.17516	1.10943	1.03617	1.09912	0.74284	0.83303	1.05813	0.88644	0.87875	0.97520		1.2618	0.95411	1.22844	1.18407	0.60809	0.85491	1.03514	0.92516	0.91791	1.33701	1.03066		0.96735	1.21605	1.22669	0.90838	0.56037	1.04114	0.95317	1.14668	1.35848	1.3731	1.07514
5300	0.85755		0.98469	1.22468	1.15326	1.04238	1.14022	0.7978	0.87921	1.12044	0.92633	0.93821	1.02072		1.33567	1.01483	1.29522	1.27806	0.62409	0.90896	1.11694	0.97275	0.95075	1.38817	1.08854		1.03499	1.29012	1.28441	0.98195	0.58398	1.10316	1.00576	1.17497	1.44286	1.4215	1.13237
5600	0.84272		0.99664	1.21197	1.16081	1.02715	1.1497	0.82544	0.8835	1.12892	0.93575	0.94364	1.02635		1.37767	1.02631	1.27718	1.30279	0.60748	0.9327	1.15322	0.96305	0.93825	1.39915	1.09778		1.07474	1.29484	1.28196	1.01289	0.62624	1.1174	1.04266	1.1576	1.44209	1.43388	1.14843
6000	0.83328		1.00343	1.18222	1.12476	1.00948	1.11679	0.85789	0.8787	1.11368	0.95851	0.95107	1.01965		1.364	1.03997	1.25534	1.30506	0.60932	0.9004	1.1687	0.9278	0.91236	1.42202	1.09050		1.0662	1.24618	1.23914	1.01265	0.60251	1.07198	1.02406	1.10103	1.39671	1.36874	1.11292
6300	0.80726		0.97709	1.12595	1.04574	0.94559	1.06513	0.84753	0.85267	1.06002	0.93781	0.90947	0.97670		1.30222	1.01628	1.20633	1.25676	0.59744	0.86283	1.13654	0.90579	0.87745	1.37218	1.05338		1.03084	1.17119	1.17873	0.97617	0.57442	1.01549	0.97841	1.02535	1.32814	1.27832	1.05571
6700	0.75421		0.90876	1.00718	0.90166	0.80837	0.93089	0.78693	0.77005	0.93853	0.84881	0.79857	0.86998		1.14504	0.89696	1.07537	1.12677	0.53227	0.76322	1.04302	0.82507	0.78391	1.2057	0.93973		0.93808	1.02399	1.06645	0.86009	0.50567	0.89622	0.85765	0.88148	1.18119	1.0901	0.93009
7100	0.65116		0.78503	0.84102	0.72546	0.63008	0.76198	0.68182	0.63528	0.77627	0.69584	0.65867	0.71915		0.96896	0.75078	0.92099	0.957	0.4356	0.65374	0.92775	0.73306	0.64926	1.01645	0.80136		0.80603	0.85017	0.9401	0.73718	0.43501	0.7649	0.72084	0.72047	1.00202	0.89732	0.78740
7500	0.55255		0.68486	0.6972	0.62682	0.50308	0.65574	0.61099	0.54412	0.63953	0.59377	0.564	0.61201		0.82452	0.66658	0.79904	0.78892	0.3662	0.58005	0.80656	0.68554	0.55249	0.82818	0.68981		0.69007	0.69114	0.81493	0.65623	0.38788	0.64232	0.63365	0.5795	0.82862	0.75463	0.66790
8000	0.40733		0.50206	0.49208	0.44513	0.32551	0.47992	0.46051	0.40321	0.44787	0.43562	0.40074	0.43927		0.559	0.45311	0.53773	0.53013	0.2873	0.42952	0.5669	0.4885	0.36637	0.54274	0.47613		0.50809	0.47123	0.58598	0.47579	0.32776	0.45305	0.46266	0.4101	0.55121	0.51304	0.47589
8500	0.30973		0.39329	0.3671	0.348	0.24865	0.39037	0.35602	0.32021	0.32749	0.34886	0.2996	0.33996		0.41837	0.33447	0.37715	0.38521	0.25454	0.32649	0.42831	0.36136	0.2753	0.39412	0.35553		0.37676	0.33714	0.43755	0.35141	0.29755	0.33021	0.36254	0.3088	0.37455	0.38705	0.35636
9000	0.26962		0.33125	0.29615	0.30167	0.22688	0.33389	0.30075	0.27779	0.26774	0.304	0.25433	0.28945		0.3376	0.28041	0.30724	0.30648	0.24508	0.25718	0.34598	0.29366	0.23246	0.32148	0.29276		0.29816	0.26057	0.35289	0.27393	0.24968	0.24945	0.28905	0.25348	0.27512	0.31575	0.28181
9500	0.24748		0.28365	0.24708	0.26328	0.2024	0.29238	0.25694	0.24427	0.23625	0.26459	0.22348	0.25143		0.26683	0.23452	0.25657	0.24136	0.22567	0.19969	0.27379	0.23774	0.20556	0.25813	0.23999		0.24032	0.20862	0.28483	0.21175	0.19733	0.18635	0.21682	0.21193	0.21398	0.24882	0.22207
10000	0.19679		0.23266	0.19725	0.2235	0.16547	0.25645	0.20761	0.20444	0.19434	0.21441	0.18075	0.20769		0.22395	0.18673	0.20611	0.18904	0.18581	0.17787	0.21712	0.19462	0.18928	0.19112	0.19617		0.19183	0.17392	0.23548	0.17045	0.1727	0.15858	0.18329	0.17756	0.1668	0.20508	0.18357
10600	0.16439		0.19191	0.16195	0.19418	0.14716	0.20668	0.16724	0.16569	0.159	0.17355	0.15723	0.17246		0.19387	0.16131	0.16944	0.16044	0.16035	0.16293	0.19068	0.16073	0.17681	0.15112	0.16877		0.16168	0.15545	0.205	0.15206	0.15664	0.1478	0.16312	0.15999	0.14016	0.17022	0.16121
11200	0.14906		0.16011	0.14184	0.17246	0.13711	0.17869	0.1383	0.14225	0.14024	0.14278	0.15072	0.15045		0.18789	0.16626	0.17142	0.15454	0.16022	0.16914	0.18162	0.17433	0.16183	0.14942	0.16767		0.1494	0.16058	0.19977	0.16563	0.1594	0.16293	0.16418	0.16917	0.14056	0.17332	0.16449
11800	0.14341		0.15943	0.14054	0.17883	0.14102	0.18213	0.13711	0.14653	0.13913	0.14531	0.15644	0.15265		0.18711	0.16937	0.17083	0.15522	0.16672	0.16633	0.17978	0.17598	0.16159	0.14636	0.16793		0.1539	0.16573	0.19454	0.16492	0.16274	0.16697	0.16189	0.16853	0.13604	0.17082	0.16461
12500	0.14198		0.17036	0.15414	0.18648	0.14954	0.19093	0.14482	0.16007	0.14931	0.15569	0.16561	0.16270		0.19433	0.17972	0.17905	0.16296	0.17584	0.16524	0.18866	0.18119	0.16651	0.16052	0.17540		0.15859	0.17125	0.19381	0.16889	0.1682	0.17341	0.16561	0.17262	0.14104	0.17754	0.16910
13200	0.13817		0.17649	0.16417	0.1882	0.16244	0.17672	0.14941	0.16827	0.16578	0.16398	0.17796	0.16934		0.19372	0.19285	0.18712	0.17074	0.1866	0.16929	0.19512	0.18763	0.17036	0.17207	0.18255		0.16492	0.17236	0.17811	0.17315	0.16837	0.1738	0.16495	0.17674	0.13961	0.18177	0.16938
14000	0.14492		0.14209	0.13966	0.14427	0.14489	0.12493	0.13552	0.14003	0.14972	0.13136	0.15402	0.14065		0.15148	0.16519	0.15934	0.14726	0.16673	0.14631	0.15613	0.16456	0.14223	0.14926	0.15485		0.15484	0.14565	0.13477	0.14636	0.13133	0.13784	0.13488	0.14372	0.11426	0.14534	0.13890
															PASSED	PASSED	PASSED	PASSED	PASSED	PASSED	PASSED	PASSED	PASSED	PASSED													

## IMP  DATA_(NTI
			〔b〕Test 1 : CD KR												〔b〕Test 2 : CD GES TRADING																					
	〔fg=#0000FF,b〕 ST 		〔fg=#0000FF,b〕Test 1 #1	〔fg=#0000FF,b〕Test 1 #2	〔fg=#0000FF,b〕Test 1 #3	〔fg=#0000FF,b〕Test 1 #4	〔fg=#0000FF,b〕Test 1 #5	〔fg=#0000FF,b〕Test 1 #6	〔fg=#0000FF,b〕Test 1 #7	〔fg=#0000FF,b〕Test 1 #8	〔fg=#0000FF,b〕Test 1 #9	〔fg=#0000FF,b〕Test 1 #10	〔fg=#FF0000,b〕CD KR AVG		〔fg=#0000FF,b〕Test 2 #1	〔fg=#0000FF,b〕Test 2 #2	〔fg=#0000FF,b〕Test 2 #3	〔fg=#0000FF,b〕Test 2 #4	〔fg=#0000FF,b〕Test 2 #5	〔fg=#0000FF,b〕Test 2 #6	〔fg=#0000FF,b〕Test 2 #7	〔fg=#0000FF,b〕Test 2 #8	〔fg=#0000FF,b〕Test 2 #9	〔fg=#0000FF,b〕Test 2 #10	〔fg=#FF0000,b〕CD GES TRADING AVG	〔fg=#0000FF,b〕Normal #1	〔fg=#0000FF,b〕Normal #2	〔fg=#0000FF,b〕Normal #3	〔fg=#0000FF,b〕Normal #4	〔fg=#0000FF,b〕Normal #5	〔fg=#0000FF,b〕Normal #6	〔fg=#0000FF,b〕Normal #7	〔fg=#0000FF,b〕Normal #8	〔fg=#0000FF,b〕Normal #9	〔fg=#0000FF,b〕Normal #10	〔fg=#FF0000,b〕Normal AVG
100	6.42432		6.51493	6.58738	6.53594	6.52454	6.56211	6.5489	6.53195	6.57165	6.54852	6.56851	6.54944		6.61968	6.5346	6.58344	6.65651	6.55627	6.68855	6.51326	6.61283	6.50684	6.53405	6.58060	6.55799	6.60908	6.57802	6.62778	6.51082	6.6079	6.64543	6.68702	6.59212	6.58864	6.60048
106	6.48897		6.57906	6.64999	6.60379	6.58642	6.62147	6.61096	6.5965	6.6367	6.6162	6.63607	6.61372		6.68857	6.60202	6.64475	6.7191	6.62216	6.75362	6.57907	6.67759	6.57555	6.60544	6.64679	6.6228	6.67336	6.6426	6.69463	6.57543	6.67764	6.71227	6.74403	6.65452	6.64989	6.66472
